title,amenities,bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,time
Outstanding Opportunity To Live At The Tempe City Club. Single Car Garage!,"AC,Gym,Parking,Patio/Deck,Pool,Storage",1.0,1.0,No,Thumbnail,,1520.0,771,Tempe,AZ,33.44117853379125,-111.90227830885271,RentDigs.com,1550822535
"Summerville - Two BA - 1,000 sq. ft. - must see to believe. Pet OK!","Gated,Gym,Playground,Pool,Storage,Tennis",1.5,2.0,No,Yes,"Cats,Dogs",1017.0,1000,Summerville,SC,32.954127162801846,-80.21106484458997,RentDigs.com,1544245421
"Tempe, Two BR, Two BA for rent",,2.0,2.0,No,Yes,"Cats,Dogs",1660.0,1176,Tempe,AZ,33.39651679509975,-111.91963331115716,RentDigs.com,1550822746
One BR - Welcome home to Sea Aire Apartments. Pet OK!,"Dishwasher,Patio/Deck,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",1060.0,692,Somers Point,NJ,39.29942023045641,-74.58050302468573,RentDigs.com,1568778847
Maryville - superb Apartment nearby fine dining,"Gym,Hot Tub,Patio/Deck,Pool",2.0,3.0,No,Yes,"Cats,Dogs",1270.0,1464,Maryville,TN,35.76332711440158,-83.95101514112434,RentDigs.com,1544283847
Wilmington - superb Apartment nearby fine dining. Washer/Dryer Hookups!,"Gym,Pool,Washer Dryer",1.0,1.0,No,Yes,,810.0,495,Wilmington,NC,34.16938787439268,-77.86049345159891,RentDigs.com,1550831979
Two Spacious BR in Cambridge. Pet OK!,"Parking,Storage",2.0,2.0,No,Yes,"Cats,Dogs",4040.0,1084,Cambridge,MA,42.36016460700969,-71.13375055870262,RentDigs.com,1568753264
Sierra Vista - superb Apartment nearby fine dining. $560/mo,,1.0,1.0,No,Thumbnail,,560.0,471,Sierra Vista,AZ,31.546120748704222,-110.25124775265388,RentDigs.com,1550837459
Somerdale Luxurious 1 + 1. Cat OK!,"Parking,Patio/Deck",1.0,1.0,No,Thumbnail,Cats,895.0,650,Somerdale,NJ,39.81167444159831,-75.00059805654307,RentDigs.com,1568776824
Apartment in great location,,1.0,2.0,No,Yes,"Cats,Dogs",850.0,1067,Chapel Hill,NC,35.88328262150523,-79.04742512726558,RentDigs.com,1568758313
"Chicago, Great Location, One BR Apartment.","Basketball,Gym,Pool,Storage,Wood Floors",1.0,1.0,No,Yes,,2182.0,720,Chicago,IL,41.884381302308526,-87.62398922370127,RentDigs.com,1544242429
"Attractive Four BR, Two BA",,2.0,4.0,No,Yes,,1800.0,1200,Amherst,MA,42.35513426252776,-72.46035928239577,RentDigs.com,1550839512
"Attractive Two BR, Two BA","Gym,Pool,Tennis",2.0,2.0,No,Thumbnail,,958.0,1146,Baton Rouge,LA,30.424299985525547,-91.05095460399411,RentDigs.com,1550859427
One BR 701 Stone Ridge Drive,"Basketball,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Playground,Refrigerator",1.0,1.0,No,Thumbnail,"Cats,Dogs",662.0,560,Frankfort,IN,40.27707321053634,-86.54057482680867,RentLingo,1577358863
Be among the first to discover One Santa Fe.,"Gym,Pool,Washer Dryer",2.0,2.0,No,Thumbnail,,3768.0,1422,Los Angeles,CA,34.049639623374965,-118.2802938025212,RentDigs.com,1568744052
This BRAND NEW Studio apartment-home is available immediately!,"Gym,TV,Washer Dryer",2.0,2.0,No,Thumbnail,,3160.0,986,Los Angeles,CA,34.09625340203503,-118.276205810676,RentDigs.com,1550861495
One BR Apartment - Welcome home to Station on Silver. Single Car Garage!,Parking,1.0,1.0,No,No,,1730.0,663,Herndon,VA,38.90072240079717,-77.40084409171068,RentDigs.com,1550824015
Studio apartment 2601 ESPERANZA CROSSING,"Clubhouse,Gym,Pool,Storage",1.0,3.0,No,Thumbnail,,1210.0,597,Austin,TX,30.308569084371182,-97.78836191917232,RentLingo,1577359836
Apartment in move in condition in Fort Collins. Parking Available!,"Parking,Patio/Deck,Pool",2.0,2.0,No,Yes,,1595.0,1014,Fort Collins,CO,40.61791948346042,-105.1058455320177,RentDigs.com,1568766373
Cable & Internet included- Steps from campus,"Cable or Satellite,Internet Access,Storage",1.0,1.0,No,Thumbnail,,575.0,620,Wichita,KS,37.717637293335,-97.27222843375604,RentDigs.com,1550828474
One BR 409 E. WILLIAM CANNON,"Pool,Storage",1.0,1.0,No,Thumbnail,,926.0,481,Austin,TX,30.32840077098501,-97.77158505917096,RentLingo,1577359752
"Gorgeous Rockville, Two BR, Two BA",Gym,2.0,2.0,No,Yes,,2036.0,1116,Rockville,MD,39.04963822749544,-77.16812324108703,RentDigs.com,1568760782
Apartment in prime location,"Clubhouse,Gym,Parking,Pool,Storage,Washer Dryer",1.0,2.0,No,Yes,,1061.0,419,Saint Paul,MN,44.91041790389704,-93.10538005675012,RentDigs.com,1544245497
"Asheville, prime location Two BR, Apartment","Clubhouse,Gated,Gym,Playground,Pool,Washer Dryer",2.0,2.0,No,Yes,,1120.0,1066,Asheville,NC,35.605962764594814,-82.6189600565069,RentDigs.com,1550837485
Convenient location Two BR One BA for rent,,1.0,2.0,No,No,,950.0,960,Kansas City,MO,38.95813189459376,-94.5819612987302,RentDigs.com,1550821607
Welcome to Camelot Village. Pet OK!,"Playground,Pool,Washer Dryer",1.0,2.0,No,Thumbnail,"Cats,Dogs",770.0,780,Salem,VA,37.26579643899789,-80.09399008419993,RentDigs.com,1550862263
"Great Central Location Studio, One BA","Patio/Deck,View",1.0,0.0,No,Yes,,1550.0,508,Denver,CO,39.7136856066728,-104.99595942623873,RentDigs.com,1550859798
"Bright Arlington, One BR, One BA for rent","Hot Tub,Patio/Deck",1.0,1.0,No,Yes,,2175.0,687,Arlington,VA,38.87267120839098,-77.07079823158348,RentDigs.com,1544288284
"Gorgeous Morrisville, One BR, One BA. Pet OK!","Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Gym,Patio/Deck,Playground,Refrigerator,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",976.0,736,Morrisville,NC,35.83562032914175,-78.65961262752901,RentDigs.com,1568765497
"Fort Mill, Great Location, Two BR Apartment. Parking Available!","Cable or Satellite,Clubhouse,Gym,Parking,Pool",2.0,2.0,No,Yes,,999.0,993,Fort Mill,SC,35.0186517123439,-80.9850542733596,RentDigs.com,1544244728
Four BR 428 Magnolia Tree Road,,2.5,4.0,No,Thumbnail,"Cats,Dogs",1795.0,2210,Lexington,SC,33.962536054567686,-81.25373434104749,RentLingo,1577017129
Two BR Apartment in Quiet Building - Roslindale. Will Consider!,"Cable or Satellite,TV",1.0,2.0,No,Thumbnail,,1800.0,1800,Roslindale,MA,42.27776645207345,-71.10571006651662,RentDigs.com,1568751635
Apartment for rent in Kent.,"Clubhouse,Fireplace,Gym,Hot Tub,Patio/Deck,Playground,Pool,Washer Dryer",2.0,3.0,No,Thumbnail,,2298.0,1301,Kent,WA,47.41277212213266,-122.259585344484,RentDigs.com,1568773903
Service with a lifestyle. Cat OK!,"Alarm,Gym,Internet Access,Parking,Patio/Deck,Pool,Washer Dryer,Wood Floors",1.0,1.0,No,Yes,"Cats,Dogs",2420.0,833,West New York,NJ,40.77027486681629,-73.99994204079016,RentDigs.com,1568774290
Beautiful Oklahoma City Apartment for rent,"Cable or Satellite,Clubhouse,Gym,Internet Access,Parking,Pool,TV",1.0,2.0,No,Yes,"Cats,Dogs",852.0,434,Oklahoma City,OK,35.46993085867889,-97.52403052898862,RentDigs.com,1568780931
"Marietta, One BR, One BA for rent","Playground,Pool",1.0,1.0,No,Yes,"Cats,Dogs",985.0,828,Marietta,GA,33.74672699439286,-84.3913130054263,RentDigs.com,1544263400
Prominence Apartments One BR Luxury Apartment Homes,"Parking,Refrigerator,Storage",1.0,1.0,No,Yes,,1575.0,600,Carlsbad,CA,33.11810755051807,-117.3235547121425,RentDigs.com,1544282663
Lexington Value!,"Gym,Parking,Patio/Deck,Playground,Pool,Storage",2.0,2.0,No,Thumbnail,,1178.0,1070,Lexington,KY,37.96541438197926,-84.51205249191989,RentDigs.com,1550839943
Apartment in great location. Pet OK!,"Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Playground,Pool,Washer Dryer,Wood Floors",1.0,1.0,No,Thumbnail,"Cats,Dogs",815.0,767,Louisville,KY,38.27479300476469,-85.52180851777271,RentDigs.com,1550837277
916 S Michigan Ave 6,"Dishwasher,Garbage Disposal,Refrigerator",1.0,1.0,No,Thumbnail,,575.0,532,Saginaw,MI,43.39026478766183,-83.99989518087511,ListedBuy,1576360007
"Naples, Great Location, Three BR Apartment. Single Car Garage!","Gym,Internet Access,Parking,Pool",2.0,3.0,No,Yes,,6000.0,1521,Naples,FL,26.200338126314648,-81.83242489240445,RentDigs.com,1550857798
Alexandria - superb Apartment nearby fine dining. Pet OK!,Parking,2.0,2.0,No,Yes,"Cats,Dogs",1623.0,1130,Alexandria,VA,38.88427469390855,-76.97923078822106,RentDigs.com,1544289956
One BR 420 East Armour Boulevard,"Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator,Storage",1.0,1.0,No,Thumbnail,"Cats,Dogs",800.0,600,Kansas City,MO,39.07037896999186,-94.58198711462713,RentLingo,1577015071
"Bright Cleveland, Two BR, 1.50 BA for rent","Parking,Patio/Deck,Playground,Pool,Storage",1.5,2.0,No,Yes,,840.0,1026,Cleveland,OH,41.48815767508885,-81.64853311829565,RentDigs.com,1568749653
Apartment in move in condition in Sacramento. Pet OK!,"Cable or Satellite,TV",1.0,1.0,No,No,"Cats,Dogs",1275.0,650,Sacramento,CA,38.59782175717464,-121.47582626676548,RentDigs.com,1550827728
You will find a comfortable life awaiting 266 Apartments. Single Car Garage!,"Gym,Parking,Patio/Deck,Storage,Tennis",2.0,2.0,No,Yes,,1070.0,850,Mesa,AZ,33.43375953518041,-111.8278657893941,RentDigs.com,1544287237
Two BR - come and see this one.,"Basketball,Cable or Satellite,Gym,Hot Tub,Internet Access,Patio/Deck,Pool,Tennis,Washer Dryer,Wood Floors",2.0,2.0,No,Yes,"Cats,Dogs",2755.0,1000,West New York,NJ,40.77920700548204,-74.03637420505189,RentDigs.com,1568774061
One BR Apartment in Richmond. Pet OK!,"AC,Cable or Satellite,Dishwasher,Elevator,Fireplace,Gated,Gym,Internet Access,Patio/Deck,Pool,Refrigerator,Storage,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1468.0,854,Richmond,VA,37.54215865112612,-77.36113948657099,RentDigs.com,1550862482
Three Spacious BR in Palmdale,"Basketball,Gym,Washer Dryer",2.0,3.0,No,Yes,,1650.0,1136,Palmdale,CA,34.528801295340585,-118.09337674480916,RentDigs.com,1544241505
"Lovely Las Vegas, Studio, One BA","AC,Basketball,Dishwasher,Gated,Parking,Playground,Pool,Refrigerator,View",1.0,1.0,No,Yes,"Cats,Dogs",554.0,400,Las Vegas,NV,36.24143680881997,-115.06689318998326,RentDigs.com,1550860994
Apartment for rent in Frisco.,,1.0,1.0,No,Thumbnail,,1310.0,678,Frisco,TX,33.15658502505635,-96.75187758039644,RentDigs.com,1550832624
One BR Apartment - You wont want to leave West Creek. Single Car Garage!,Parking,1.0,1.0,No,Thumbnail,,1235.0,688,Richmond,VA,37.55955374157424,-77.45119297762696,RentDigs.com,1550829010
"Over 1,663 sf in Cohasset. Single Car Garage!","Gym,Parking,Pool,View",2.5,2.0,No,Thumbnail,,2587.0,1663,Cohasset,MA,42.26245428235474,-70.81139491390994,RentDigs.com,1550862166
"1,280 sq. ft. - Two BA - Durham - convenient location.","AC,Clubhouse,Gym,Parking,Patio/Deck,Playground,Storage,Tennis,Washer Dryer",2.0,3.0,No,Thumbnail,,1253.0,1280,Raleigh,NC,35.81632092598458,-78.64026026774212,RentDigs.com,1568776212
"Spacious Two BR, 1.50 BA","Gated,Parking,Patio/Deck,Wood Floors",1.5,2.0,No,Yes,,2095.0,918,Long Beach,CA,33.75487054591372,-118.1551249695615,RentDigs.com,1568776289
Derwood Luxurious 1 + 1. Single Car Garage!,"Gym,Parking,Pool",1.0,1.0,No,Yes,,1704.0,689,Derwood,MD,39.16103346947109,-77.1276045482858,RentDigs.com,1568762866
Five+ Bedroom In Hollywood,,3.0,5.0,No,Thumbnail,,11000.0,3395,Hollywood,FL,26.011063703732876,-80.15302368998147,RealRentals,1562532482
"Over 1,037 sf in Northglenn",Patio/Deck,2.0,2.0,No,Yes,,2009.0,1037,Northglenn,CO,39.95109602843136,-104.9461527282576,RentDigs.com,1568756897
Beautiful St Paul Apartment for rent. Subterranean parking!,"AC,Cable or Satellite,Dishwasher,Garbage Disposal,Gym,Parking,Pool,Storage,Washer Dryer",1.0,2.0,No,Yes,"Cats,Dogs",1115.0,480,Saint Paul,MN,44.96421811561532,-93.06304731627613,RentDigs.com,1544244116
Gaithersburg \ Apartment - ready to move in.,"Cable or Satellite,Elevator,Gated,Gym,Parking,Patio/Deck,Pool,Storage",1.0,1.0,No,Yes,"Cats,Dogs",1872.0,808,Gaithersburg,MD,39.204977357059256,-77.21826900782153,RentDigs.com,1544237940
Apartment in move in condition in Perrysburg. Single Car Garage!,"Gym,Parking,Pool",2.0,2.0,No,Yes,,1250.0,1211,Perrysburg,OH,41.532075959261896,-83.58411832214267,RentDigs.com,1568744515
Three BR 5035 Cabin Lake Drive,"Dishwasher,Garbage Disposal,Refrigerator",2.0,3.0,No,Thumbnail,"Cats,Dogs",1249.0,1726,San Antonio,TX,29.425766721782686,-98.50532495504665,RentLingo,1577358781
Four BR 1205 N Nature Way,,2.0,4.0,No,Thumbnail,,1495.0,1730,Mustang,OK,35.4142729198316,-97.76625858530524,RentLingo,1577359902
One BR Apartment - Large & Bright,"AC,Elevator,Gym,Hot Tub,Parking,Patio/Deck,Pool,Storage,View,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1641.0,745,Denver,CO,39.73273985545158,-104.9963600642094,RentDigs.com,1550860773
Apartment in great location,"Clubhouse,Gym",2.0,2.0,No,Yes,,1680.0,1040,Owings Mills,MD,39.41654073615691,-76.800978099039,RentDigs.com,1568779777
Two BR Apartment - Located on 11 acres of scenic.,Pool,1.0,2.0,No,Thumbnail,,1880.0,850,Plymouth,MA,41.84163775300822,-70.67061600357657,RentDigs.com,1568759338
Studio apartment 1430 MAIN STREET,"Pool,Storage,TV,Washer Dryer",1.0,2.0,No,Thumbnail,,949.0,600,Cedar Park,TX,30.519761848385105,-97.82310602702054,RentLingo,1577359742
Pet Friendly 1+1 Apartment in Tampa,"AC,Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Gated,Gym,Hot Tub,Patio/Deck,Playground,Pool,Storage,Tennis,Washer Dryer",1.0,1.0,No,Thumbnail,"Cats,Dogs",1087.0,730,Tampa,FL,28.010072487382292,-82.48280736859726,RentDigs.com,1550824852
"Gorgeous Riverside, One BR, One BA","Dishwasher,Patio/Deck,Storage",1.0,1.0,No,Thumbnail,,1817.0,710,Riverside,CA,34.01330420046925,-117.3462737012659,RentDigs.com,1550848653
Come home to the best in high-rise and mid-rise apartment living in.,"Parking,Washer Dryer",1.0,1.0,No,Yes,,2349.0,585,Long Beach,CA,33.77537754527573,-118.17630751785828,RentDigs.com,1568775642
Apartment in move in condition in San Diego,Parking,1.0,1.0,No,Yes,,2380.0,797,San Diego,CA,32.82536667687784,-117.12568471539814,RentDigs.com,1550819063
Apartment in great location,"AC,Clubhouse,Dishwasher,Gym,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Washer Dryer",2.0,2.0,No,Yes,,2300.0,1200,Boca Raton,FL,26.40288102514184,-80.08498961468861,RentDigs.com,1544290322
"Welcome to the Goldenwood Development, located in North West Fargo. Pet OK!","AC,Cable or Satellite,Dishwasher,Patio/Deck,Refrigerator,Storage,Washer Dryer",3.0,3.0,No,Thumbnail,"Cats,Dogs",1695.0,1965,West Fargo,ND,46.90880311225322,-96.8990260044103,RentDigs.com,1550837830
3 BR In Soho,,2.0,3.0,No,Thumbnail,"Cats,Dogs",12000.0,1350,New York,NY,40.692117887010376,-74.02771410949512,RealRentals,1548880528
Two BR - Beautiful Apartments for Rent in Jefferson Hills.,"AC,Basketball,Cable or Satellite,Internet Access,Parking,Patio/Deck,Playground,Pool,Storage,Washer Dryer",1.0,2.0,No,Yes,"Cats,Dogs",1230.0,1254,Clairton,PA,40.31957347611454,-79.88382201970923,RentDigs.com,1568776872
Sacramento - 2 BR 1 BA - This 2 BR. Pet OK!,,1.0,1.0,No,Thumbnail,"Cats,Dogs",1150.0,1200,Sacramento,CA,38.60494450521195,-121.40231617999632,RentDigs.com,1550830397
"Alpharetta, prime location One BR, Apartment","Gym,Patio/Deck,Pool,Tennis",1.0,1.0,No,Thumbnail,,1055.0,824,Alpharetta,GA,34.114119148017735,-84.22873102843293,RentDigs.com,1568766408
Apartment in move in condition in Bayonne,"Parking,Storage",2.0,2.0,No,No,,2533.0,1072,Bayonne,NJ,40.63030287755828,-74.11212783721287,RentDigs.com,1568761600
Pet Friendly 2+1.50 Apartment in Dayton,"Gated,Parking,Playground",1.5,2.0,No,Yes,,799.0,1195,Dayton,OH,39.8029516847808,-84.29584983835859,RentDigs.com,1568772918
"Unique studio with skylights $1, 009 / all inclusive! 1st month FREE.",,1.0,2.0,No,No,,1009.0,506,Richmond,VA,37.51433693824534,-77.46254447978411,RentDigs.com,1550860915
Apartment in great location. Parking Available!,"Gym,Parking,Pool,Tennis",2.0,2.0,No,Thumbnail,"Cats,Dogs",1475.0,1458,Louisville,KY,38.20033256222353,-85.51104560945815,RentDigs.com,1550837617
Chapel Hill - 2bd/One BA 981sqft Apartment for rent. Pet OK!,"Clubhouse,Dishwasher,Fireplace,Gym,Internet Access,Patio/Deck,Storage,Tennis",1.0,2.0,No,Yes,"Cats,Dogs",1080.0,981,Chapel Hill,NC,35.87737726514357,-79.0503784687622,RentDigs.com,1568758337
Outstanding Opportunity To Live At The Quincy City Club,,2.0,2.0,No,No,,2374.0,1016,Quincy,MA,42.23556042959412,-71.00219350469511,RentDigs.com,1568755319
Two BR 1085 E Independence St,,2.0,2.0,No,Thumbnail,"Cats,Dogs",895.0,789,Giddings,TX,30.15890664239955,-96.94103491996684,RentLingo,1577359484
$822/mo - in a great area. Pet OK!,"Pool,Washer Dryer",1.0,1.0,No,Yes,"Cats,Dogs",822.0,857,Kernersville,NC,36.12292425923262,-80.11699880367041,RentDigs.com,1568749925
"Spacious Two BR, Two BA. Pet OK!","Clubhouse,Fireplace,Gym,Internet Access,Patio/Deck,Pool,Storage,View,Washer Dryer",2.0,2.0,No,Yes,"Cats,Dogs",1667.0,1213,Denver,CO,39.68242090290561,-104.88780135676708,RentDigs.com,1568755475
High ceiling studio condominium 630.,,1.0,0.0,No,Yes,,1890.0,630,Pasadena,CA,34.134301386147776,-118.20400226439298,RentDigs.com,1544245855
Lowell \ Apartment - in a great area. Parking Available!,"AC,Cable or Satellite,Parking,Pool",1.0,2.0,No,Yes,,1399.0,750,Lowell,MA,42.60475188009944,-71.33799441684428,RentDigs.com,1550855378
Naples Value!,"Clubhouse,Gated,Parking,Playground,Pool",2.0,3.0,No,Thumbnail,,2195.0,2000,Naples,FL,26.33594336011585,-81.57399616304369,RentDigs.com,1550861984
This Apartment is a must see. Pet OK!,"Gym,Storage",1.0,1.0,No,Thumbnail,"Cats,Dogs",1690.0,697,Vienna,VA,38.907003942715455,-77.22545223875225,RentDigs.com,1550836017
Four BR 218 Wiggins Street,"Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,4.0,No,Thumbnail,,1680.0,1000,West Lafayette,IN,40.50366563647349,-86.95337441982474,RentLingo,1577358840
Wichita Value!,"Pool,Storage",2.0,2.0,No,Thumbnail,,590.0,981,Wichita,KS,37.64859756906207,-97.24439749994949,RentDigs.com,1550828392
Apartment - come and see this one.,"AC,Parking,Playground,Pool,Refrigerator",1.0,2.0,No,Yes,"Cats,Dogs",730.0,670,Las Vegas,NV,36.158480475751766,-115.1571865744206,RentDigs.com,1550855810
"Average Rent $1,115 a month - That's a STEAL. Pet OK!","Patio/Deck,Playground,Pool,Washer Dryer",2.0,3.0,No,Yes,"Cats,Dogs",1115.0,1217,Lithonia,GA,33.697021661841255,-84.0890219624929,RentDigs.com,1568777510
This Apartment is a must see. Single Car Garage!,"Basketball,Parking,Patio/Deck,Pool",1.0,1.0,No,Thumbnail,,1877.0,795,Acton,MA,42.51451006393507,-71.44875969270457,RentDigs.com,1550847592
One BR 516 South Rawlings Street,,1.0,1.0,No,Thumbnail,"Cats,Dogs",500.0,450,Carbondale,IL,37.72360448457728,-89.26058334673354,RentLingo,1577360567
Outstanding Opportunity To Live At The Pacifica City Club. Parking Available!,"Internet Access,Parking,Pool",1.0,2.0,No,Yes,,3488.0,850,Pacifica,CA,37.59521214852334,-122.5166482221412,RentDigs.com,1544247573
Apartment for rent in Columbus.,,1.0,1.0,No,Thumbnail,"Cats,Dogs",1110.0,846,Columbus,OH,40.09420159635008,-83.00580533772438,RentDigs.com,1550863818
Studio - One of the first glamorous residential s in Kansas City. $836/mo,,1.0,2.0,No,Yes,,836.0,466,Kansas City,MO,39.02313347626448,-94.56773001562168,RentDigs.com,1550818066
Beautiful Fayetteville Apartment for rent,"AC,Clubhouse,Dishwasher,Fireplace,Parking,Patio/Deck,Pool,Storage,Tennis,Washer Dryer",2.0,2.0,No,No,,729.0,1000,Fayetteville,NC,35.12437404404719,-78.91859739876496,RentDigs.com,1550830025
Newly Renovated 2 BR 6th Floor Apartment-ALL UTILITIES INCLUDED,Dishwasher,1.0,2.0,No,No,,1253.0,800,Norfolk,VA,36.91825704473733,-76.26294015800464,RentDigs.com,1550844516
One BR Apartment - Large & Bright. $745/mo,,1.0,1.0,No,No,,745.0,550,Lexington,KY,38.041902579254746,-84.42919398087095,RentDigs.com,1550841735
This Apartment is a must see. $860/mo,"Fireplace,Pool",2.0,3.0,No,Thumbnail,,860.0,1200,Bossier City,LA,32.478334142987336,-93.67896472626248,RentDigs.com,1568743980
"Move-in condition, One BR One BA",,1.0,1.0,No,Yes,"Cats,Dogs",1674.0,711,Derwood,MD,39.16304769385359,-77.17344730837627,RentDigs.com,1568763034
2 BR In Alameda County,,2.0,2.0,No,Thumbnail,,3333.0,1265,Oakland,CA,37.80883765675912,-122.22015915321094,RealRentals,1550176512
"Average Rent $3,065 a month - That's a STEAL!",Gym,2.0,2.0,No,Thumbnail,,3065.0,1085,Hingham,MA,42.223953306140274,-70.86631235225012,RentDigs.com,1550863518
Two BR Apartment in Tampa. Pet OK!,,2.0,2.0,No,No,"Cats,Dogs",1294.0,1117,Tampa,FL,28.098368425974236,-82.5209768773286,RentDigs.com,1550829686
One BR Apartment in Billerica,"AC,Gym,Patio/Deck,Playground,Pool",1.0,1.0,No,Thumbnail,"Cats,Dogs",1630.0,600,Billerica,MA,42.52197518961163,-71.28496582391054,RentDigs.com,1550851876
Lease Spacious 1+1. Approx 784 sf of Living Space. Pet OK!,"Gym,Storage,Wood Floors",1.0,1.0,No,Thumbnail,"Cats,Dogs",1990.0,784,Arlington,VA,38.81069764796968,-77.11428003638845,RentDigs.com,1550843532
Abington Value!,"AC,Cable or Satellite,Fireplace,Gym,Internet Access,Pool,TV,Washer Dryer",1.0,1.0,No,Yes,,1690.0,718,Abington,MA,42.09724978105768,-70.96908552866796,RentDigs.com,1568758992
City Gate offers amazing studio to 2 BR apartment homes.,,2.0,2.0,No,Yes,,2015.0,1186,Denver,CO,39.77743466271636,-104.94788318551386,RentDigs.com,1568746218
This Apartment is a must see. Pet OK!,"Clubhouse,Gym,Pool,Tennis",1.0,1.0,No,Thumbnail,"Cats,Dogs",897.0,806,Union City,GA,33.57757533368522,-84.57574850189582,RentDigs.com,1550815703
"Apartment only for $1,049/mo. You Can Stop Looking Now. Pet OK!",Pool,1.0,1.0,No,Yes,"Cats,Dogs",1049.0,838,Mount Pleasant,SC,32.787651432130616,-79.86010263489744,RentDigs.com,1544243913
